canonical_id,runtime_id,source,kind,name,category,subcategory,from,to,status,search_visible,duplicate_of,added_in,added_at,updated_at,is_new,featured,featured_order,route,legacy_route,legacy_ids,aliases,keywords,exact_tokens
tabs-spaces-2,tabs-spaces-2,platform,text,탭 → 공백 2칸,developer,tabs-spaces-2,TABS,SPACES 2,published,true,,,,,false,false,0,?tool=tabs-spaces-2,?category=developer&convert=tabs-spaces-2,tabs-spaces-2,TABS를 SPACES 2로 | TABS SPACES 2 변환 | TABS에서 SPACES 2,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | tabs-spaces-2 | TABS | SPACES 2,
tabs-spaces-4,tabs-spaces-4,platform,text,탭 → 공백 4칸,developer,tabs-spaces-4,TABS,SPACES 4,published,true,,,,,false,false,0,?tool=tabs-spaces-4,?category=developer&convert=tabs-spaces-4,tabs-spaces-4,TABS를 SPACES 4로 | TABS SPACES 4 변환 | TABS에서 SPACES 4,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | tabs-spaces-4 | TABS | SPACES 4,
line-bullet-add,line-bullet-add,platform,text,줄 앞에 글머리표 추가,developer,line-bullet-add,LINES,BULLET LIST,published,true,,,,,false,false,0,?tool=line-bullet-add,?category=developer&convert=line-bullet-add,line-bullet-add,LINES를 BULLET LIST로 | LINES BULLET LIST 변환 | LINES에서 BULLET LIST,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | line-bullet-add | LINES | BULLET LIST,
line-bullet-remove,line-bullet-remove,platform,text,글머리표 제거,developer,line-bullet-remove,BULLET LIST,LINES,published,true,,,,,false,false,0,?tool=line-bullet-remove,?category=developer&convert=line-bullet-remove,line-bullet-remove,BULLET LIST를 LINES로 | BULLET LIST LINES 변환 | BULLET LIST에서 LINES,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | line-bullet-remove | BULLET LIST | LINES,
line-quote-add,line-quote-add,platform,text,줄 앞에 인용 기호 추가,developer,line-quote-add,LINES,BLOCKQUOTE,published,true,,,,,false,false,0,?tool=line-quote-add,?category=developer&convert=line-quote-add,line-quote-add,LINES를 BLOCKQUOTE로 | LINES BLOCKQUOTE 변환 | LINES에서 BLOCKQUOTE,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | line-quote-add | LINES | BLOCKQUOTE,
line-quote-remove,line-quote-remove,platform,text,마크다운 인용 기호 제거,developer,line-quote-remove,BLOCKQUOTE,LINES,published,true,,,,,false,false,0,?tool=line-quote-remove,?category=developer&convert=line-quote-remove,line-quote-remove,BLOCKQUOTE를 LINES로 | BLOCKQUOTE LINES 변환 | BLOCKQUOTE에서 LINES,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | line-quote-remove | BLOCKQUOTE | LINES,
markdown-checkbox-add,markdown-checkbox-add,platform,text,줄 목록 → 마크다운 체크박스,developer,markdown-checkbox-add,LINES,CHECKLIST,published,true,,,,,false,false,0,?tool=markdown-checkbox-add,?category=developer&convert=markdown-checkbox-add,markdown-checkbox-add,LINES를 CHECKLIST로 | LINES CHECKLIST 변환 | LINES에서 CHECKLIST,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | markdown-checkbox-add | LINES | CHECKLIST,
markdown-checkbox-remove,markdown-checkbox-remove,platform,text,마크다운 체크박스 → 줄 목록,developer,markdown-checkbox-remove,CHECKLIST,LINES,published,true,,,,,false,false,0,?tool=markdown-checkbox-remove,?category=developer&convert=markdown-checkbox-remove,markdown-checkbox-remove,CHECKLIST를 LINES로 | CHECKLIST LINES 변환 | CHECKLIST에서 LINES,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | markdown-checkbox-remove | CHECKLIST | LINES,
line-comma-suffix,line-comma-suffix,platform,text,각 줄 끝에 쉼표 추가,developer,line-comma-suffix,LINES,COMMA SUFFIX,published,true,,,,,false,false,0,?tool=line-comma-suffix,?category=developer&convert=line-comma-suffix,line-comma-suffix,LINES를 COMMA SUFFIX로 | LINES COMMA SUFFIX 변환 | LINES에서 COMMA SUFFIX,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | line-comma-suffix | LINES | COMMA SUFFIX,
line-comma-suffix-remove,line-comma-suffix-remove,platform,text,각 줄 끝 쉼표 제거,developer,line-comma-suffix-remove,COMMA SUFFIX,LINES,published,true,,,,,false,false,0,?tool=line-comma-suffix-remove,?category=developer&convert=line-comma-suffix-remove,line-comma-suffix-remove,COMMA SUFFIX를 LINES로 | COMMA SUFFIX LINES 변환 | COMMA SUFFIX에서 LINES,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | line-comma-suffix-remove | COMMA SUFFIX | LINES,
line-semicolon-suffix,line-semicolon-suffix,platform,text,각 줄 끝에 세미콜론 추가,developer,line-semicolon-suffix,LINES,SEMICOLON SUFFIX,published,true,,,,,false,false,0,?tool=line-semicolon-suffix,?category=developer&convert=line-semicolon-suffix,line-semicolon-suffix,LINES를 SEMICOLON SUFFIX로 | LINES SEMICOLON SUFFIX 변환 | LINES에서 SEMICOLON SUFFIX,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | line-semicolon-suffix | LINES | SEMICOLON SUFFIX,
line-semicolon-suffix-remove,line-semicolon-suffix-remove,platform,text,각 줄 끝 세미콜론 제거,developer,line-semicolon-suffix-remove,SEMICOLON SUFFIX,LINES,published,true,,,,,false,false,0,?tool=line-semicolon-suffix-remove,?category=developer&convert=line-semicolon-suffix-remove,line-semicolon-suffix-remove,SEMICOLON SUFFIX를 LINES로 | SEMICOLON SUFFIX LINES 변환 | SEMICOLON SUFFIX에서 LINES,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | line-semicolon-suffix-remove | SEMICOLON SUFFIX | LINES,
text-trim,text-trim,platform,text,텍스트 바깥 공백 제거,developer,text-trim,TEXT,TRIMMED TEXT,published,true,,,,,false,false,0,?tool=text-trim,?category=developer&convert=text-trim,text-trim,TEXT를 TRIMMED TEXT로 | TEXT TRIMMED TEXT 변환 | TEXT에서 TRIMMED TEXT,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-trim | TEXT | TRIMMED TEXT,
text-collapse-blank-lines,text-collapse-blank-lines,platform,text,연속 빈 줄 정리,developer,text-collapse-blank-lines,TEXT,CLEAN TEXT,published,true,,,,,false,false,0,?tool=text-collapse-blank-lines,?category=developer&convert=text-collapse-blank-lines,text-collapse-blank-lines,TEXT를 CLEAN TEXT로 | TEXT CLEAN TEXT 변환 | TEXT에서 CLEAN TEXT,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-collapse-blank-lines | TEXT | CLEAN TEXT,
text-normalize-nfc,text-normalize-nfc,platform,text,유니코드 NFC 정규화,developer,text-normalize-nfc,TEXT,NFC,published,true,,,,,false,false,0,?tool=text-normalize-nfc,?category=developer&convert=text-normalize-nfc,text-normalize-nfc,TEXT를 NFC로 | TEXT NFC 변환 | TEXT에서 NFC,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-normalize-nfc | TEXT | NFC,
text-normalize-nfd,text-normalize-nfd,platform,text,유니코드 NFD 정규화,developer,text-normalize-nfd,TEXT,NFD,published,true,,,,,false,false,0,?tool=text-normalize-nfd,?category=developer&convert=text-normalize-nfd,text-normalize-nfd,TEXT를 NFD로 | TEXT NFD 변환 | TEXT에서 NFD,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-normalize-nfd | TEXT | NFD,
text-normalize-nfkc,text-normalize-nfkc,platform,text,유니코드 NFKC 정규화,developer,text-normalize-nfkc,TEXT,NFKC,published,true,,,,,false,false,0,?tool=text-normalize-nfkc,?category=developer&convert=text-normalize-nfkc,text-normalize-nfkc,TEXT를 NFKC로 | TEXT NFKC 변환 | TEXT에서 NFKC,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-normalize-nfkc | TEXT | NFKC,
text-normalize-nfkd,text-normalize-nfkd,platform,text,유니코드 NFKD 정규화,developer,text-normalize-nfkd,TEXT,NFKD,published,true,,,,,false,false,0,?tool=text-normalize-nfkd,?category=developer&convert=text-normalize-nfkd,text-normalize-nfkd,TEXT를 NFKD로 | TEXT NFKD 변환 | TEXT에서 NFKD,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-normalize-nfkd | TEXT | NFKD,
text-remove-diacritics,text-remove-diacritics,platform,text,영문 발음 구별 기호 제거,developer,text-remove-diacritics,TEXT,PLAIN LATIN,published,true,,,,,false,false,0,?tool=text-remove-diacritics,?category=developer&convert=text-remove-diacritics,text-remove-diacritics,TEXT를 PLAIN LATIN로 | TEXT PLAIN LATIN 변환 | TEXT에서 PLAIN LATIN,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-remove-diacritics | TEXT | PLAIN LATIN,
text-remove-control-chars,text-remove-control-chars,platform,text,제어 문자 제거,developer,text-remove-control-chars,TEXT,CLEAN TEXT,published,true,,,,,false,false,0,?tool=text-remove-control-chars,?category=developer&convert=text-remove-control-chars,text-remove-control-chars,TEXT를 CLEAN TEXT로 | TEXT CLEAN TEXT 변환 | TEXT에서 CLEAN TEXT,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-remove-control-chars | TEXT | CLEAN TEXT,
html-remove-comments,html-remove-comments,platform,text,HTML 주석 제거,developer,html-remove-comments,HTML,HTML,published,true,,,,,false,false,0,?tool=html-remove-comments,?category=developer&convert=html-remove-comments,html-remove-comments,HTML를 HTML로 | HTML HTML 변환 | HTML에서 HTML,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | html-remove-comments | HTML | htm | 웹 문서,
html-minify-basic,html-minify-basic,platform,text,HTML 기본 압축,developer,html-minify-basic,HTML,MINIFIED HTML,published,true,,,,,false,false,0,?tool=html-minify-basic,?category=developer&convert=html-minify-basic,html-minify-basic,HTML를 MINIFIED HTML로 | HTML MINIFIED HTML 변환 | HTML에서 MINIFIED HTML,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | html-minify-basic | HTML | htm | 웹 문서 | MINIFIED HTML,
css-minify-basic,css-minify-basic,platform,text,CSS 기본 압축,developer,css-minify-basic,CSS,MINIFIED CSS,published,true,,,,,false,false,0,?tool=css-minify-basic,?category=developer&convert=css-minify-basic,css-minify-basic,CSS를 MINIFIED CSS로 | CSS MINIFIED CSS 변환 | CSS에서 MINIFIED CSS,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | css-minify-basic | CSS | MINIFIED CSS,
json-sort-keys-deep,json-sort-keys-deep,platform,text,JSON 키 재귀 정렬,developer,json-sort-keys-deep,JSON,SORTED JSON,published,true,,,,,false,false,0,?tool=json-sort-keys-deep,?category=developer&convert=json-sort-keys-deep,json-sort-keys-deep,JSON를 SORTED JSON로 | JSON SORTED JSON 변환 | JSON에서 SORTED JSON,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-sort-keys-deep | JSON | 제이슨 | 데이터 | SORTED JSON,
json-array-unique,json-array-unique,platform,text,JSON 배열 중복 제거,developer,json-array-unique,JSON ARRAY,UNIQUE JSON,published,true,,,,,false,false,0,?tool=json-array-unique,?category=developer&convert=json-array-unique,json-array-unique,JSON ARRAY를 UNIQUE JSON로 | JSON ARRAY UNIQUE JSON 변환 | JSON ARRAY에서 UNIQUE JSON,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-array-unique | JSON ARRAY | UNIQUE JSON,
json-array-sort-asc,json-array-sort-asc,platform,text,JSON 배열 오름차순 정렬,developer,json-array-sort-asc,JSON ARRAY,SORTED JSON,published,true,,,,,false,false,0,?tool=json-array-sort-asc,?category=developer&convert=json-array-sort-asc,json-array-sort-asc,JSON ARRAY를 SORTED JSON로 | JSON ARRAY SORTED JSON 변환 | JSON ARRAY에서 SORTED JSON,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-array-sort-asc | JSON ARRAY | SORTED JSON,
json-array-sort-desc,json-array-sort-desc,platform,text,JSON 배열 내림차순 정렬,developer,json-array-sort-desc,JSON ARRAY,SORTED JSON,published,true,,,,,false,false,0,?tool=json-array-sort-desc,?category=developer&convert=json-array-sort-desc,json-array-sort-desc,JSON ARRAY를 SORTED JSON로 | JSON ARRAY SORTED JSON 변환 | JSON ARRAY에서 SORTED JSON,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-array-sort-desc | JSON ARRAY | SORTED JSON,
json-array-reverse,json-array-reverse,platform,text,JSON 배열 순서 뒤집기,developer,json-array-reverse,JSON ARRAY,REVERSED JSON,published,true,,,,,false,false,0,?tool=json-array-reverse,?category=developer&convert=json-array-reverse,json-array-reverse,JSON ARRAY를 REVERSED JSON로 | JSON ARRAY REVERSED JSON 변환 | JSON ARRAY에서 REVERSED JSON,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-array-reverse | JSON ARRAY | REVERSED JSON,
env-json,env-json,platform,text,.env → JSON,developer,env-json,ENV,JSON,published,true,,,,,false,false,0,?tool=env-json,?category=developer&convert=env-json,env-json,ENV를 JSON로 | ENV JSON 변환 | ENV에서 JSON,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | env-json | ENV | JSON | 제이슨 | 데이터,
json-env,json-env,platform,text,JSON → .env,developer,json-env,JSON,ENV,published,true,,,,,false,false,0,?tool=json-env,?category=developer&convert=json-env,json-env,JSON를 ENV로 | JSON ENV 변환 | JSON에서 ENV,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-env | JSON | 제이슨 | 데이터 | ENV,
properties-json,properties-json,platform,text,properties → JSON,developer,properties-json,PROPERTIES,JSON,published,true,,,,,false,false,0,?tool=properties-json,?category=developer&convert=properties-json,properties-json,PROPERTIES를 JSON로 | PROPERTIES JSON 변환 | PROPERTIES에서 JSON,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | properties-json | PROPERTIES | JSON | 제이슨 | 데이터,
json-properties,json-properties,platform,text,JSON → properties,developer,json-properties,JSON,PROPERTIES,published,true,,,,,false,false,0,?tool=json-properties,?category=developer&convert=json-properties,json-properties,JSON를 PROPERTIES로 | JSON PROPERTIES 변환 | JSON에서 PROPERTIES,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | json-properties | JSON | 제이슨 | 데이터 | PROPERTIES,
text-rot13,text-rot13,platform,text,텍스트 → ROT13,developer,text-rot13,TEXT,ROT13,published,true,,,,,false,false,0,?tool=text-rot13,?category=developer&convert=text-rot13,text-rot13,TEXT를 ROT13로 | TEXT ROT13 변환 | TEXT에서 ROT13,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-rot13 | TEXT | ROT13,
text-atbash,text-atbash,platform,text,텍스트 → Atbash,developer,text-atbash,TEXT,ATBASH,published,true,,,,,false,false,0,?tool=text-atbash,?category=developer&convert=text-atbash,text-atbash,TEXT를 ATBASH로 | TEXT ATBASH 변환 | TEXT에서 ATBASH,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-atbash | TEXT | ATBASH,
text-morse,text-morse,platform,text,영문·숫자 → 모스부호,developer,text-morse,TEXT,MORSE,published,true,,,,,false,false,0,?tool=text-morse,?category=developer&convert=text-morse,text-morse,TEXT를 MORSE로 | TEXT MORSE 변환 | TEXT에서 MORSE,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-morse | TEXT | MORSE,
morse-text,morse-text,platform,text,모스부호 → 영문·숫자,developer,morse-text,MORSE,TEXT,published,true,,,,,false,false,0,?tool=morse-text,?category=developer&convert=morse-text,morse-text,MORSE를 TEXT로 | MORSE TEXT 변환 | MORSE에서 TEXT,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | morse-text | MORSE | TEXT,
text-utf16-codes,text-utf16-codes,platform,text,텍스트 → UTF-16 코드,developer,text-utf16-codes,TEXT,UTF-16,published,true,,,,,false,false,0,?tool=text-utf16-codes,?category=developer&convert=text-utf16-codes,text-utf16-codes,TEXT를 UTF-16로 | TEXT UTF-16 변환 | TEXT에서 UTF-16,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-utf16-codes | TEXT | UTF-16,
utf16-codes-text,utf16-codes-text,platform,text,UTF-16 코드 → 텍스트,developer,utf16-codes-text,UTF-16,TEXT,published,true,,,,,false,false,0,?tool=utf16-codes-text,?category=developer&convert=utf16-codes-text,utf16-codes-text,UTF-16를 TEXT로 | UTF-16 TEXT 변환 | UTF-16에서 TEXT,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | utf16-codes-text | UTF-16 | TEXT,
text-code-points,text-code-points,platform,text,텍스트 → 유니코드 코드포인트,developer,text-code-points,TEXT,U+CODE,published,true,,,,,false,false,0,?tool=text-code-points,?category=developer&convert=text-code-points,text-code-points,TEXT를 U+CODE로 | TEXT U+CODE 변환 | TEXT에서 U+CODE,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-code-points | TEXT | U+CODE,
code-points-text,code-points-text,platform,text,유니코드 코드포인트 → 텍스트,developer,code-points-text,U+CODE,TEXT,published,true,,,,,false,false,0,?tool=code-points-text,?category=developer&convert=code-points-text,code-points-text,U+CODE를 TEXT로 | U+CODE TEXT 변환 | U+CODE에서 TEXT,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | code-points-text | U+CODE | TEXT,
text-decimal-codes,text-decimal-codes,platform,text,텍스트 → 10진 코드포인트,developer,text-decimal-codes,TEXT,DECIMAL CODE,published,true,,,,,false,false,0,?tool=text-decimal-codes,?category=developer&convert=text-decimal-codes,text-decimal-codes,TEXT를 DECIMAL CODE로 | TEXT DECIMAL CODE 변환 | TEXT에서 DECIMAL CODE,텍스트 변환 | 개발자 도구 | 코드 변환 | 개발자·텍스트 | text-decimal-codes | TEXT | DECIMAL CODE,
